global_energy_metrics_local_process_results_cpu_power_process_2,global_energy_metrics_global_experiment_results_gpu_energy_total,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_per-process_emissions_1,variables_backend,global_energy_metrics_local_process_results_gpu_energy_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_sharding_config_fsdp_config_cpu_offload,model_architecture_total_params,variables_config_name,global_energy_metrics_local_process_results_ram_energy_process_3,inference_metrics_raw_inference_metrics_total_generated_tokens,setup_os,setup_available_gpu_count,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_experiment_id,compute_metrics_compute_utilisation_gpu_utilization_percent_2,compute_metrics_compute_utilisation_gpu_utilization_percent_0,variables_number_input_prompts,inference_metrics_raw_inference_metrics_total_input_tokens,setup_python_version,compute_metrics_memory_gpu_current_memory_reserved_bytes,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_local_process_results_total_energy_kwh_process_1,setup_is_encoder_decoder,setup_date_time,variables_decoder_config_decoder_temperature,variables_accelerate_config_distributed_type,setup_gpu_model,global_energy_metrics_global_derived_quantities_tokens_per_joule,global_energy_metrics_global_experiment_results_cpu_energy_total,inference_metrics_inference_performance_total_inference_time_sec,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_local_process_results_ram_power_process_2,variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_global_experiment_results_total_energy_kwh,inference_metrics_inference_performance_average_latency_ms_per_batch,compute_metrics_flops,variables_max_output_tokens,variables_accelerate_config_num_processes,variables_batching_options_batch_size___fixed_batching,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_global_experiment_results_ram_power_avg,global_energy_metrics_local_process_results_total_energy_kwh_process_2,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_quantisation_quantization,global_energy_metrics_local_process_results_cpu_power_process_0,variables_decoder_config_decoder_top_p,global_energy_metrics_local_process_results_gpu_energy_process_3,global_energy_metrics_local_process_results_ram_energy_process_2,global_energy_metrics_local_process_results_ram_energy_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_cpu_power_process_3,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_batching_options_adaptive_batching,setup_cpu_model,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_gpu_power_process_2,variables_sharding_config_sharding_strategy,global_energy_metrics_local_process_results_cpu_energy_process_0,setup_task_type,setup_region,global_energy_metrics_local_process_results_cpu_power_process_1,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_global_derived_quantities_joules_per_flop,setup_available_cpu_count,variables_inference_type,global_energy_metrics_global_experiment_results_gpu_power_avg,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_cpu_energy_process_3,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_local_process_results_ram_power_process_0,global_energy_metrics_local_process_results_gpu_energy_process_1,variables_latency_simulation_delay_min,variables_quantisation_load_in_8bit,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_global_experiment_results_ram_energy_total,variables_latency_simulation_simulate_burst,inference_metrics_raw_inference_metrics_number_input_prompts,model_architecture_architecture,global_energy_metrics_per-process_emissions_2,variables_fp_precision,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_per-process_emissions_0,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_decoder_config_decoding_mode,variables_sharding_config_fsdp_config_use_orig_params,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_latency_simulation_delay_max,setup_model,variables_latency_simulation_simulate,variables_query_rate,variables_latency_simulation_burst_interval,variables_max_input_tokens,global_energy_metrics_local_process_results_total_energy_kwh_process_3,setup_country,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_per-process_emissions_3,variables_batching_options_max_batch_size___adaptive_batching,variables_quantisation_load_in_4bit,variables_decode_token_to_text,global_energy_metrics_global_experiment_results_total_energy_joules
112.5,0.019010139096988288,4.1,0.002054741026936808,pytorch,0.004668275956840079,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_0,3.935630058534177e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19417.424063453233,0134,100.0,10.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005389614678640679,False,"April 11, 2025 at 02:12:30 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20732859371573883,0.002925365809812547,22.66479991799679,0,19409.412201854237,0.6182928085327148,1034544128000,0.021951198479409857,2833.0999897495985,16949970993152,128,4,16,5.647523934167303,349.1931427270656,0.632380485534668,0.641261100769043,0.005393728906514786,0.005391503389403954,False,112.5,0.0,0.00500980011894811,3.7441972638883097e-06,4.209147376345436e-06,722.8830635734148,0.0007206657930623806,112.5,0134,72.4940171708217,74.89972690334207,8818209280,20794.865417461577,False,AMD EPYC 7742 64-Core Processor,4.8232613846359556,69.41548309203304,NO_SHARD,0.0007190182851875306,text_generation,saxony,112.5,13212057600,4.662209425479389e-09,128,pure_generative,141.5005924733156,100.0,0.0007626157558437969,100,0.0046669187335320605,0.6187019348144531,0.6956691741943359,0.004665144287668038,0,False,214490579.19511533,1.569357260902871e-05,False,128,Unknown (no config attribute),0.002053893216193436,torch.float32,1995395072,0.002053173711828167,19402.612843106446,top_k,False,0,0.0007230659757188391,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005776351504850438,Germany,3.8045979102607847e-06,0.0022005011057727743,0,False,True,79024.3145258755
112.5,0.018870996485673974,3.3,0.0022136978687154222,pytorch,0.004607664519461874,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_0,4.458788448286871e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,18842.209126578655,0135,100.0,5.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005297402032624298,False,"April 11, 2025 at 02:13:34 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2111147885463363,0.0026710738954062096,22.77387880400238,0,18774.637130986943,0.6194057464599609,1034544128000,0.02155751921714482,2846.7348505002974,16949970993152,128,4,16,5.620474276762407,13.512987061407134,0.6252193450927734,0.6402769088745117,0.005233946979605182,0.005215176980829706,False,112.5,0.0,0.005003678169606091,3.395811692357707e-06,3.86425158672148e-06,719.4207074255881,0.00065916028512504,112.5,0135,788.8413560617138,784.5413198973698,8818209280,20919.57560670828,False,AMD EPYC 7742 64-Core Processor,4.736759593610923,793.9970616557735,NO_SHARD,0.000603648209781113,text_generation,saxony,112.5,13212057600,4.578595987749808e-09,128,pure_generative,595.223181169066,100.0,0.0008028562660312561,200,0.004625142033444024,0.6204400062561035,0.696042537689209,0.004634511763161986,0,False,218407564.8245739,1.544883606463814e-05,False,128,Unknown (no config attribute),0.001993872101880594,torch.float32,1999060992,0.0019867216708470766,19070.647317447474,top_k,False,0,0.0006054091344688005,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005810993224085633,Germany,3.7299843372720845e-06,0.0020180453043282262,0,False,True,77607.06918172137
112.5,0.019022881607182407,4.0,0.0020646405077163624,pytorch,0.004679484299140085,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_0,3.887395479722526e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19818.574309745396,0136,100.0,8.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005430055738829148,False,"April 11, 2025 at 02:14:36 PM",0,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2053513875624373,0.003124248921062417,22.60634716399727,0,19510.97474151176,0.6380653381347657,1034544128000,0.022162553490062693,2825.793395499659,16949970993152,128,4,16,5.662126617424155,650.7882497661321,0.6315779685974121,0.6456824541091919,0.005505159530484832,0.005419715205975489,False,112.5,0.0,0.004984428709762151,4.027285782343191e-06,3.912002147851651e-06,724.7522070302919,0.0007469751612811138,112.5,0136,157.8604187194188,151.4145681134888,8818209280,20907.44285318361,False,AMD EPYC 7742 64-Core Processor,4.869701694593854,0.0,NO_SHARD,0.0007363189046875505,text_generation,saxony,112.5,13212057600,4.707099062084526e-09,128,pure_generative,240.01580914975995,100.0,0.000819306909531349,500,0.004679484299140085,0.6175274848937988,0.695559024810791,0.004679484299140085,0,False,212445072.1793717,1.542296181786821e-05,False,128,Unknown (no config attribute),0.002097190523138197,torch.float32,1997430784,0.0020685797337069638,19548.200659784932,top_k,False,0,0.000821647945562404,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005807623014773225,Germany,3.5962784079508422e-06,0.00221241398747786,0,False,True,79785.1925642257
112.5,0.01947146085493387,3.5,0.0020892505271815753,pytorch,0.004789715776213982,100.0,False,1100048384,decoding_top_k_decoder_top_k_20_decoder_temperature_0.2,4.576332020416307e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19518.158546844505,0137,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0054990983175644565,False,"April 11, 2025 at 02:15:38 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20396808523690035,0.0028246476877499165,23.664170010995804,0,19743.54087899638,0.6775088310241699,1034544128000,0.022312858925087168,2958.0212513744755,16949970993152,128,4,16,5.409021315369331,501.32335290236654,0.6591510772705078,0.6776518821716309,0.005421710707456807,0.0054843169108323275,False,112.5,0.0,0.005130717715681937,4.119777318241846e-06,3.990490024727617e-06,692.3547283672743,0.0006879601333124583,112.5,0137,998.4349034881761,1161.348552683999,8818209280,21267.838761240866,False,AMD EPYC 7742 64-Core Processor,4.902727791156847,1060.0370735447354,NO_SHARD,0.0006906106445936189,text_generation,saxony,112.5,13212057600,4.7390223949508e-09,128,pure_generative,930.2859706548193,100.0,0.0007724389415312203,20,0.004743952961825948,0.6694049835205078,0.704542636871338,0.004807074401212003,0,False,211013984.88123876,1.6750382403381632e-05,False,128,Unknown (no config attribute),0.00209488150407618,torch.float32,2021974016,0.0022505508822485303,19796.753943232045,top_k,False,0,0.0006736379683126189,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005907732989233574,Germany,4.0637830399958625e-06,0.002065400694005671,0,False,True,80326.29213031378
112.5,0.019528653400688017,3.0,0.0021031834742865517,pytorch,0.004793891890665952,100.0,False,1100048384,decoding_top_k_decoder_top_k_50_decoder_temperature_0.2,4.146772202833309e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,20178.21357089505,0138,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005520891125571733,False,"April 11, 2025 at 02:16:46 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20131366744556692,0.0030617118598747196,23.90777740699923,0,19954.737588535165,0.6697711944580078,1034544128000,0.02260706473067301,2988.4721758749038,16949970993152,128,4,16,5.3539062967236255,442.5034238909419,0.6665997505187988,0.6768693923950195,0.005605059325248626,0.00554298266348199,False,112.5,0.0,0.005118373816918015,4.263711955326052e-06,4.294750628623333e-06,685.3000059806241,0.0007202502751562747,112.5,0138,1979.2217777673447,850.5690254385306,8818209280,21377.273818934384,False,AMD EPYC 7742 64-Core Processor,4.967372621485769,0.0,NO_SHARD,0.0007447960221874154,text_generation,saxony,112.5,13212057600,4.801508690681746e-09,128,pure_generative,818.0735567742042,100.0,0.0008156110272498154,50,0.004819741078012085,0.6692476272583009,0.7018589973449707,0.004796646615091965,0,False,208267872.541956,1.669947011027383e-05,False,128,Unknown (no config attribute),0.002262131239256404,torch.float32,2016477184,0.002135247349953464,19875.20805205824,top_k,False,0,0.0007810545352812141,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005938131616370662,Germany,3.994235323491134e-06,0.002111599245653464,0,False,True,81385.43303042284
112.5,0.019418256923482036,3.4,0.0020764405108573696,pytorch,0.0047425176829000715,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_0.2,4.762172969120463e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19782.550375826755,0139,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0054506904078156435,False,"April 11, 2025 at 02:17:47 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.2034399312356936,0.002935018900718547,23.56195289599782,0,19576.73708016703,0.6620821952819824,1034544128000,0.022370785732514137,2945.2441119997275,16949970993152,128,4,16,5.432486881074352,466.270993515815,0.6682147979736328,0.6773983240127563,0.005495152882174099,0.005437982522268619,False,112.5,0.0,0.005135158552568048,4.1719215404475015e-06,4.380354930979813e-06,695.3583207775171,0.0006956208704686446,112.5,0139,730.472629893447,823.3372130627316,8818209280,21553.055712920785,False,AMD EPYC 7742 64-Core Processor,4.915455849429375,702.7595213118028,NO_SHARD,0.0006910844844375674,text_generation,saxony,112.5,13212057600,4.751325454750805e-09,128,pure_generative,680.7100894459492,100.0,0.0008470391947186046,100,0.004789706609539923,0.6761155128479004,0.7031807899475099,0.004750874078473993,0,False,210467586.2606106,1.750990831355297e-05,False,128,Unknown (no config attribute),0.0020715994418582305,torch.float32,2019176448,0.002280732381621437,19622.485468136318,top_k,False,0,0.0007012743510937299,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0059869599202557735,Germany,4.195458873005194e-06,0.002093378490464223,0,False,True,80534.82863705089
112.5,0.01942359581664238,3.3,0.0021094543927969215,pytorch,0.004759636029928099,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_0.2,4.578020309892218e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19714.90098740969,0140,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005537352389544353,False,"April 11, 2025 at 02:18:50 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20203023588885063,0.003086761067718555,23.84014259899959,0,19709.793915285485,0.6694693565368652,1034544128000,0.022526881142756073,2980.017824874949,16949970993152,128,4,16,5.369095401525462,52.69694783633006,0.6631579399108887,0.674819827079773,0.00547636138539158,0.005474942754245968,False,112.5,0.0,0.005144687726858083,3.9235782133287755e-06,4.131662849189254e-06,687.2442113952592,0.0007738253625935269,112.5,0140,805.7945652894658,865.1945091036393,8818209280,21737.608608867024,False,AMD EPYC 7742 64-Core Processor,4.949754157343865,799.4593066425557,NO_SHARD,0.0007111750614686798,text_generation,saxony,112.5,13212057600,4.78447851897127e-09,128,pure_generative,630.7863322179978,100.0,0.0008889588664061989,200,0.004759636029928099,0.6635355949401855,0.7031164169311525,0.004759636029928099,0,False,209009194.21726528,1.6524258395136647e-05,False,128,Unknown (no config attribute),0.0020856794422300013,torch.float32,2020286464,0.0023002616665410815,19934.46860235967,top_k,False,0,0.0007128017772501494,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.006038224613574173,Germany,3.890997022726399e-06,0.0020862198697649222,0,False,True,81096.77211392188
112.5,0.019406500247410002,3.4,0.002071764586032364,pytorch,0.004772869651626044,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_0.2,4.551125788617844e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19578.29770236648,0141,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005520798792754761,False,"April 11, 2025 at 02:19:51 PM",0.2,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20415511081648754,0.00286871353712479,23.885973160000503,0,19659.79528960463,0.6651692390441895,1034544128000,0.022292418215295366,2985.746645000063,16949970993152,128,4,16,5.358793595830923,471.7603998465799,0.6644368171691895,0.673986554145813,0.005438416028435133,0.005461054247112397,False,112.5,0.0,0.005097577411392024,4.0802009774111404e-06,4.3032814863919974e-06,685.9255802663581,0.0007293373627186385,112.5,0141,0.0,932.9717104495447,8818209280,21139.736929175066,False,AMD EPYC 7742 64-Core Processor,4.8982364242592356,933.9578987464005,NO_SHARD,0.0006838813139999615,text_generation,saxony,112.5,13212057600,4.734680997830994e-09,128,pure_generative,584.6725022606313,100.0,0.000770020609812434,500,0.004748861576863966,0.6641721725463868,0.7021679878234863,0.004787191607527969,0,False,211207471.0963865,1.7204430760573746e-05,False,128,Unknown (no config attribute),0.0020803886154374678,torch.float32,2017255424,0.0021031483000999262,19874.875653917137,top_k,False,0,0.0006854742505937566,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005872149146993074,Germany,4.269822508152762e-06,0.0022369952175470115,0,False,True,80252.70557506332
112.5,0.019340257972193825,3.8,0.002115917208457686,pytorch,0.004654521501392034,100.0,False,1100048384,decoding_top_k_decoder_top_k_20_decoder_temperature_0.4,4.419582637131168e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19949.87692744945,0142,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005554317386685093,False,"April 11, 2025 at 02:20:54 PM",0.4,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20363533933051375,0.0029923467955313187,23.299355080003807,0,19260.021787266745,0.6671061515808107,1034544128000,0.022349318767919516,2912.419385000476,16949970993152,128,4,16,5.493714292111603,480.6203702165769,0.6707267761230469,0.6775964498519897,0.0055416324798470695,0.0053500060520185405,False,112.5,0.0,0.005104343250137949,4.063569672040781e-06,4.039593251352526e-06,703.1954293902852,0.0007646459147812836,112.5,0142,24.60414420295019,737.5308576890952,8818209280,21252.106257727733,False,AMD EPYC 7742 64-Core Processor,4.910738987091691,655.2690691798326,NO_SHARD,0.0006914449573751541,text_generation,saxony,112.5,13212057600,4.746766091636152e-09,128,pure_generative,474.5061103221137,100.0,0.0007946000165937335,20,0.004795913003393881,0.6694822311401367,0.703070640563965,0.004785480217269961,0,False,210669744.55767047,1.671400019437354e-05,False,128,Unknown (no config attribute),0.002111084893197741,torch.float32,2019057664,0.00224888607746705,19995.542592066337,top_k,False,0,0.0007416559067811476,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0059033628493688145,Germany,4.191254633849063e-06,0.002038084805516463,0,False,True,80457.54756451027
112.5,0.019339793805155936,3.8,0.0022428172505345356,pytorch,0.004696069312408041,100.0,False,1100048384,decoding_top_k_decoder_top_k_50_decoder_temperature_0.4,4.36688987342613e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,20087.50926722965,0143,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.00553828987550945,False,"April 11, 2025 at 02:21:57 PM",0.4,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20263368080507382,0.003103496718593533,23.477821705997485,0,19635.15689642773,0.6718897819519043,1034544128000,0.022459795888962374,2934.7277132496856,16949970993152,128,4,16,5.451953831274815,498.3228012931064,0.6676239967346191,0.6771365404129028,0.005579863685341569,0.005454210249007703,False,112.5,0.0,0.0050928743520739506,4.13703782777828e-06,4.06819300593836e-06,697.8500904031763,0.0007751250458437084,112.5,0143,721.5325218608932,833.9718633050586,8818209280,21194.75548477314,False,AMD EPYC 7742 64-Core Processor,4.935013745133334,613.8322133749165,NO_SHARD,0.0007540727435937242,text_generation,saxony,112.5,13212057600,4.770230299092021e-09,128,pure_generative,666.9148499584937,100.0,0.0007901908371562742,50,0.004791618555513966,0.6649289131164551,0.7041034698486328,0.004759231585159979,0,False,209633484.61191544,1.650536521290736e-05,False,128,Unknown (no config attribute),0.002125649070930871,torch.float32,2020814848,0.002077781394359484,19937.84355183402,top_k,False,0,0.0007841080919998264,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.0058874320791036504,Germany,3.933244505764589e-06,0.002109811528075325,0,False,True,80855.26520026455
112.5,0.019475726691679934,3.7,0.0020730568584071754,pytorch,0.004805256621980003,100.0,False,1100048384,decoding_top_k_decoder_top_k_100_decoder_temperature_0.4,4.551182382362415e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19590.50975263376,0144,100.0,0.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",12633243648,8818209280,0.005410483015065966,False,"April 11, 2025 at 02:22:59 PM",0.4,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20467374129612284,0.0027434684547502004,23.895986305000406,0,19781.21237667929,0.6689243316650391,1034544128000,0.022235930619583212,2986.9982881250507,16949970993152,128,4,16,5.35654809833964,451.21778318626957,0.6685080528259277,0.6771808862686157,0.005441808264620489,0.005494781215744247,False,112.5,0.0,0.005120597985364045,4.030072742216119e-06,4.333011358137573e-06,685.6381565874739,0.0006319188219376885,112.5,0144,1161.2924604305088,840.1448879077376,8818209280,21199.88924694904,False,AMD EPYC 7742 64-Core Processor,4.885824599029514,1723.878013194361,NO_SHARD,0.0006851915824061054,text_generation,saxony,112.5,12633243648,4.722683611838657e-09,128,pure_generative,1044.133286179719,100.0,0.0007637089564061059,100,0.004775129097877973,0.6679587364196777,0.7033324241638185,0.004774742986457914,0,False,211744017.21369502,1.6735473153079652e-05,False,128,Unknown (no config attribute),0.0020611235045893796,torch.float32,2017898496,0.002093236904137771,19477.738854237476,top_k,False,0,0.0006626490940003009,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005888858124152511,Germany,3.821206670363545e-06,0.002243360502395899,0,False,True,80049.35023049956
112.5,0.019472842522705897,3.9,0.0022329068405373994,pytorch,0.004779702990426016,100.0,False,1100048384,decoding_top_k_decoder_top_k_200_decoder_temperature_0.4,4.366533063564484e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,19548.685151174876,0145,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005483310413102626,False,"April 11, 2025 at 02:24:04 PM",0.4,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20496617055964572,0.0027150541331561156,23.826980337998975,0,19545.438086092418,0.6647143363952637,1034544128000,0.022204206180388805,2978.372542249872,16949970993152,128,4,16,5.372061343244035,397.3480746057014,0.6637845039367676,0.6741296052932739,0.005430190319770799,0.005429288357247894,False,112.5,0.0,0.005120571596453932,3.857524507717949e-06,4.069508696813071e-06,687.6238519352365,0.0006865342317499311,112.5,0145,0.0,1024.9737455743289,8818209280,21101.101524962956,False,AMD EPYC 7742 64-Core Processor,4.878853897058087,1029.9789163259445,NO_SHARD,0.0006455158581250658,text_generation,saxony,112.5,13212057600,4.715945666319694e-09,128,pure_generative,613.0751841264937,100.0,0.0007364789607499914,200,0.004779807712731954,0.6645913124084473,0.7034282684326173,0.004792760223093995,0,False,212046548.19112796,1.630952452679587e-05,False,128,Unknown (no config attribute),0.002068631002316686,torch.float32,2019971072,0.0020682873996935853,19739.917487169452,top_k,False,0,0.0006465250825311273,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005861417090267488,Germany,4.0159582587003685e-06,0.002088867101871445,0,False,True,79935.1422493997
112.5,0.019408888582653744,2.9,0.002244907070222981,pytorch,0.00477967299040194,100.0,False,1100048384,decoding_top_k_decoder_top_k_500_decoder_temperature_0.4,4.497835428280775e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,20108.210403007575,0146,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.0054932363394513935,False,"April 11, 2025 at 02:25:08 PM",0.4,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20186029327634247,0.003119573048686789,24.004102631000933,0,20066.680423477734,0.664698600769043,1034544128000,0.02254584612576945,3000.5128288751166,16949970993152,128,4,16,5.332421793376685,395.6761373427577,0.6718826293945312,0.6762642860412598,0.005585614000835438,0.005574077895410481,False,112.5,0.0,0.005071850724143984,4.337585807044994e-06,4.562099946205827e-06,682.5499895522157,0.0007155958250621097,112.5,0146,98.37984908075603,0.0,8818209280,21214.504404259696,False,AMD EPYC 7742 64-Core Processor,4.953921267869264,8.759802809501618,NO_SHARD,0.0007898428050623352,text_generation,saxony,112.5,13212057600,4.788506486858397e-09,128,pure_generative,125.70394730825384,100.0,0.000816569330499874,500,0.004783711326965923,0.6650018692016603,0.7034740447998048,0.004773653541141898,0,False,208833381.085398,1.7384494428917182e-05,False,128,Unknown (no config attribute),0.00212783965361826,torch.float32,2018074624,0.002123444974256623,19775.650822025018,top_k,False,0,0.0007975650880624699,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005892917890072138,Germany,3.9869732473855865e-06,0.002092648383514008,0,False,True,81165.04605277002
112.5,0.019406020802582136,3.8,0.00212886466714451,pytorch,0.0047691490930940605,100.0,False,1100048384,decoding_top_k_decoder_top_k_20_decoder_temperature_0.6,4.187407953864989e-06,16384,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4,112.5,20117.89684137088,0147,100.0,11.0,128,16384,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",13212057600,8818209280,0.005500629118721705,False,"April 11, 2025 at 02:26:16 PM",0.6,DistributedType.MULTI_GPU,4 x NVIDIA A100-PCIE-40GB,0.20182140119955982,0.003127691654250782,24.247810759001368,0,19864.75452068884,0.6682734489440918,1034544128000,0.022550190832393437,3030.976344875171,16949970993152,128,4,16,5.278827077305663,413.21371280763583,0.6630535125732422,0.6767603158950806,0.005588304678158578,0.00551798736685801,False,112.5,0.0,0.0051154596479199566,4.126853876836875e-06,4.419038420093876e-06,675.6898658951249,0.0007446210749379247,112.5,0147,101.9133936883801,1702.061510309675,8818209280,21395.77080715851,False,AMD EPYC 7742 64-Core Processor,4.954875915320823,0.0,NO_SHARD,0.0007444192353438553,text_generation,saxony,112.5,13212057600,4.78942925798601e-09,128,pure_generative,554.2971542014227,100.0,0.0008236226127813212,20,0.0047691490930940605,0.6714363098144531,0.7042779922485352,0.004752262968474058,0,False,208793145.51573676,1.6478375560517256e-05,False,128,Unknown (no config attribute),0.002095464662777034,torch.float32,2020343808,0.0021020772874045593,19802.26482739814,top_k,False,0,0.000815028731187681,0,TinyLlama/TinyLlama-1.1B-Chat-v1.0,False,1.0,0.0,128,0.005943269668655142,Germany,3.7450753097215163e-06,0.0022640885802741764,0,False,True,81180.68699661636
