variables_accelerate_config_num_processes,global_energy_metrics_per-process_emissions_2,global_energy_metrics_global_derived_quantities_tokens_per_joule,setup_date_time,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_2,compute_metrics_compute_utilisation_gpu_utilization_percent_3,inference_metrics_inference_performance_total_inference_time_sec,variables_sharding_config_fsdp_config_use_orig_params,variables_max_output_tokens,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_experiment_id,variables_batching_options_batch_size___fixed_batching,global_energy_metrics_per-process_emissions_0,variables_sharding_config_sharding_strategy,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_0,variables_latency_simulation_simulate_burst,global_energy_metrics_per-process_emissions_3,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_gpu_energy_process_0,variables_decoder_config_decoder_top_p,setup_task_type,setup_os,variables_backend,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_total_energy_kwh_process_0,variables_fp_precision,global_energy_metrics_local_process_results_gpu_power_process_3,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_2,setup_country,variables_batching_options_adaptive_batching,global_energy_metrics_local_process_results_gpu_energy_process_1,setup_python_version,setup_available_cpu_count,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_latency_simulation_simulate,global_energy_metrics_per-process_emissions_1,variables_quantisation_load_in_4bit,global_energy_metrics_global_experiment_results_ram_power_avg,model_architecture_architecture,variables_quantisation_load_in_8bit,variables_latency_simulation_burst_size,inference_metrics_raw_inference_metrics_number_input_prompts,inference_metrics_inference_performance_throughput_tokens_per_sec,variables_max_input_tokens,global_energy_metrics_local_process_results_ram_energy_process_2,setup_model,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_local_process_results_ram_power_process_3,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_global_experiment_results_ram_energy_total,variables_latency_simulation_delay_max,compute_metrics_memory_gpu_max_memory_reserved_bytes,inference_metrics_raw_inference_metrics_total_generated_tokens,variables_decode_token_to_text,variables_config_name,compute_metrics_memory_gpu_max_memory_allocated_bytes,setup_is_encoder_decoder,global_energy_metrics_local_process_results_cpu_power_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_3,compute_metrics_flops,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_energy_process_3,setup_cpu_model,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_local_process_results_ram_energy_process_0,variables_inference_type,variables_quantisation_quantization,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_local_process_results_ram_power_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_2,compute_metrics_compute_utilisation_cpu_usage_percent,setup_experiment_id,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_global_experiment_results_total_energy_kwh,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_sharding_config_fsdp_config_cpu_offload,variables_number_input_prompts,model_architecture_total_params,global_energy_metrics_local_process_results_cpu_power_process_1,compute_metrics_compute_utilisation_gpu_utilization_percent_2,variables_batching_options_max_batch_size___adaptive_batching,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_global_derived_quantities_joules_per_token,variables_accelerate_config_distributed_type,variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_local_process_results_cpu_power_process_2,variables_latency_simulation_burst_interval,setup_gpu_model,global_energy_metrics_global_derived_quantities_joules_per_flop,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_batching_options_adaptive_max_tokens,global_energy_metrics_local_process_results_cpu_power_process_3,inference_metrics_raw_inference_metrics_total_input_tokens,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_total_energy_kwh_process_1,variables_latency_simulation_delay_min,global_energy_metrics_global_experiment_results_gpu_power_avg,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_local_process_results_cpu_energy_process_0,variables_query_rate,setup_region,global_energy_metrics_local_process_results_gpu_energy_process_3,setup_available_gpu_count
4,0.0019804728134874793,0.2198600104985841,"April 12, 2025 at 11:20:55 PM",0.0015266484590001708,0.7100472450256348,100.0,47.45599760199548,False,128,0.00373860937977355,0390,16,0.0019026913372340816,NO_SHARD,253.37467184756585,315.1693778663399,False,0.0020216045358300884,0.2,0.0035251755979170962,0.7,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1939943424,227454882.84332857,0.004994595976464317,torch.float16,0.0,0,6.683587934144257e-06,19104.282265358495,Germany,False,0.0036665876554897725,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18719.732786924033,False,0.001980911723660753,True,0.6997450590133667,Unknown (no config attribute),False,0,128,345.2461401698796,128,6.8403250929594295e-06,meta-llama/Llama-3.2-1B,0.0,0.7058901786804199,100.0,2.6491879165614422e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.7_decoder_temperature_0.2,1609970688,False,112.5,0.005198773627739807,16949970993152,5931.999700249435,0.00154912462543507,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.2783064828901945e-06,pure_generative,True,74520.14562741737,0.6772341728210449,0.005306745073710693,41.5,0390,247.38237251717038,0.02070004045206038,0.0061002105253437555,0.0015612953688441849,0.01457333804755101,False,128,749275136,112.5,99.0,0,0.7058086395263672,17980.54551527154,4.548348732142173,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.396476292350261e-09,2128609280,0,112.5,16384,top_p,0.005199925774145565,0,203.98160555776906,2.6972354700771843,18715.585059863304,6.689659655620541e-06,0.0014631420720643293,1.0,saxony,0.0036429654143705914,4
4,0.0018612216532638138,0.22119048539805108,"April 12, 2025 at 11:22:42 PM",0.0014597947111287797,0.7261347770690918,100.0,50.57010413397802,False,128,0.003699520181835947,0391,16,0.001973328949256132,NO_SHARD,250.5565184845816,273.8589102419407,False,0.002015822149332862,1.2,0.0036509034762763903,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1987235840,228831317.83802348,0.005218203929517187,torch.float16,0.0,50,7.082325237347744e-06,19049.638371435365,Germany,False,0.003419223013154893,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17588.654552433993,False,0.0019878747869495725,True,0.7152231931686401,Unknown (no config attribute),False,0,128,323.9858861392299,128,7.074286450225777e-06,meta-llama/Llama-3.2-1B,0.0,0.7200508117675781,100.0,2.7688041388349104e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_50_decoder_temperature_1.2,1609970688,False,112.5,0.005180020866927764,16949970993152,6321.263016747253,0.0015498161987507046,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.811778308338837e-06,pure_generative,True,74071.90219107119,0.693845272064209,0.005291566214287602,41.5,0391,275.40908392116205,0.020575528386408665,0.006155071330813371,0.0015849717460014287,0.014392769014206941,False,128,749275136,112.5,100.0,0,0.7208619117736816,18785.534146261874,4.520990123966747,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.370031206601897e-09,2128609280,0,112.5,16384,top_k,0.004885737375676109,0,199.95612816192107,2.5311397354627334,18648.075120939953,6.719651392436748e-06,0.0015604886749324579,1.0,saxony,0.003623122342939711,4
4,0.0018717343054771446,0.2184306188213483,"April 12, 2025 at 11:24:27 PM",0.0013548507044652065,0.7214713096618652,100.0,43.865979424037505,False,128,0.003959723167775486,0392,16,0.0018698482300157767,NO_SHARD,260.1574621080767,296.1920509270065,False,0.002096413044378362,0.2,0.003553251175932637,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,2000171008,225976114.07703215,0.004913333260210381,torch.float16,264.24280418737044,100,6.849078142595535e-06,19811.227089544835,Germany,False,0.003547257004470339,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17670.176212250415,False,0.0020992880625643373,True,0.7155300378799438,Unknown (no config attribute),False,0,128,373.5012922342721,128,6.978276615690665e-06,meta-llama/Llama-3.2-1B,0.0,0.7212953567504883,100.0,2.616007318752322e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_100_decoder_temperature_0.2,1609970688,False,112.5,0.005510665605891422,16949970993152,5483.247428004688,0.001539000300342196,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.05814618411249e-06,pure_generative,True,75007.79921976173,0.6982684135437012,0.005503118635984676,41.6,0392,283.9560595191798,0.02083549978326715,0.005784292134494535,0.0015364171915935002,0.015025047575585093,False,128,749275136,112.5,100.0,0,0.7210850715637208,17687.99973675737,4.578112745346785,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.425246465027333e-09,2128609280,0,112.5,16384,top_k,0.004908382281180671,0,276.1370941854084,2.917978845580251,19838.39618120912,6.274572245124532e-06,0.0013540239380936331,1.0,saxony,0.003964816227406631,4
4,0.0018896558087741538,0.23554031813793053,"April 12, 2025 at 11:27:58 PM",0.0012907855749353984,0.6714620590209962,100.0,47.71047981901211,False,128,0.0035205017052883925,0395,16,0.001939959045705381,NO_SHARD,271.9605426416404,262.8249776710837,False,0.0018179760778600155,0,0.003612169834179335,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1835167744,243676853.03684792,0.005092424322628642,torch.float16,259.0531600651615,0,6.029156770980324e-06,17857.359001409513,Germany,False,0.003200646449405431,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,16189.148695095688,False,0.0017131267209435285,True,0.6616036891937256,Unknown (no config attribute),False,0,128,343.40463692991733,128,6.1311064174456684e-06,meta-llama/Llama-3.2-1B,0.0,0.6697154045104982,99.0,2.3608846937331324e-05,0,2128609280,16384,True,decoding_greedy_decoder_temperature_0,1609970688,False,112.5,0.004772217030738983,16949970993152,5963.809977376513,0.001373781271156077,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.894859452043731e-06,pure_generative,True,69559.21656862865,0.6406416893005372,0.004960377500391531,41.6,0395,322.4839825954428,0.019322004602396848,0.005572671163774431,0.0014337446886856927,0.013725724591685085,False,128,749275136,112.5,100.0,0,0.6645956039428711,18332.72756146311,4.245557651893838,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.103795611020895e-09,2128609280,0,112.5,16384,greedy,0.004496985748637691,0,279.08066574333213,2.682848726014979,17179.98131066034,5.553724296861599e-06,0.0014743596289972629,1.0,saxony,0.003392406602811926,4
4,0.0018277712874390148,0.23389568912730843,"April 12, 2025 at 11:29:40 PM",0.0014015752297491418,0.6727023124694824,100.0,44.61095956101781,False,128,0.003409253838511317,0396,16,0.0017978551908931022,NO_SHARD,235.85956048273903,315.60638324035267,False,0.0019477785619356528,0,0.003335945724310063,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1839005696,241975411.7511704,0.00471939937234047,torch.float16,267.12113661310246,500,6.218259350582113e-06,17379.312852086063,Germany,False,0.0033903277122608877,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17272.546619715064,False,0.0018390692308339405,True,0.6629365682601929,Unknown (no config attribute),False,0,128,367.26401227909827,128,6.045532998779379e-06,meta-llama/Llama-3.2-1B,0.0,0.6717967987060548,100.0,2.388093121324275e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_500_decoder_temperature_0,1609970688,False,112.5,0.005112950681022845,16949970993152,5576.369945127226,0.0015031331499058072,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.590464286394763e-06,pure_generative,True,70048.31966390906,0.6419820785522461,0.00482758690335724,41.8,0396,242.78654271179346,0.019457866573308072,0.005694859095246103,0.0014122875318471415,0.013739126546848723,False,128,749275136,112.5,100.0,0,0.6652650833129883,16989.837740425693,4.275410135736637,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.1326513002417206e-09,2128609280,0,112.5,16384,top_k,0.004797929616587517,0,265.3434057619969,2.869250095930455,18406.62245168224,6.026674577486497e-06,0.0013778631837440118,1.0,saxony,0.0036035992717664556,4
4,0.001901482179416097,0.21614508251462336,"April 12, 2025 at 11:31:21 PM",0.001243409356312441,0.719520092010498,100.0,38.34060064703226,False,128,0.004153018322411661,0397,16,0.002122706289185704,NO_SHARD,286.7093721801209,371.64737745794037,False,0.0018177949550940375,0.2,0.003580796475746384,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1979043840,223611625.91157907,0.004771741580506726,torch.float16,313.3670507862093,50,6.813800395918415e-06,20059.699805928685,Germany,False,0.003742322438300194,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17969.118902475257,False,0.0021792297244704207,True,0.7146002054214478,Unknown (no config attribute),False,0,128,427.3276819743354,128,6.50578240996521e-06,meta-llama/Llama-3.2-1B,0.0,0.7265768051147461,100.0,2.4543593557573994e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_50_decoder_temperature_0.2,1609970688,False,112.5,0.005720513779945979,16949970993152,4792.575080879033,0.0014598174097809535,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.533888010087767e-06,pure_generative,True,75800.93800603368,0.6909842491149902,0.005572138834980191,41.6,0397,388.2927299168356,0.021055816112787132,0.005301252713002214,0.001412614730158566,0.015730019806227347,False,128,749275136,112.5,100.0,0,0.7213196754455566,17178.269689824214,4.626522095094829,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.472039393852545e-09,2128609280,0,112.5,16384,top_k,0.004991421917354238,0,340.0041325852766,3.3384975154244954,20593.849607805525,5.690122741602603e-06,0.0011854112167502535,1.0,saxony,0.004253882569769107,4
4,0.001931851817355892,0.22272730574408836,"April 12, 2025 at 11:33:04 PM",0.0015031756418402438,0.7055268287658691,100.0,47.271403127961094,False,128,0.003607591497182261,0398,16,0.0019335230907164534,NO_SHARD,0.0,206.39051649308848,False,0.0019317094882084524,1.0,0.0036091895540164565,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1925578752,230421226.3028073,0.00507552983519216,torch.float16,380.6076581810228,0,6.472202159802746e-06,18256.113774724272,Germany,False,0.003706418520687871,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18778.015484677086,False,0.0019870791663577046,True,0.6977663040161133,Unknown (no config attribute),False,0,128,346.5943237531878,128,6.733308992385221e-06,meta-llama/Llama-3.2-1B,0.0,0.7052206993103027,100.0,2.59732361497949e-05,0,2128609280,16384,True,decoding_greedy_decoder_temperature_1.0,1609970688,False,112.5,0.005070769098854055,16949970993152,5908.925390995137,0.0014576548447166712,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.24647511541839e-06,pure_generative,True,73560.80542196773,0.6723117828369141,0.005071142715201186,41.5,0398,273.96556854837496,0.020433557061657705,0.005877742201643742,0.0014568179090265407,0.01452984162386417,False,128,749275136,112.5,100.0,0,0.7080059051513672,18271.907406691775,4.4897952528056475,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.3398779532830595e-09,2128609280,0,112.5,16384,greedy,0.0052161154124103016,0,215.24093580562158,2.7077681543217795,18254.7687558746,6.521249882188541e-06,0.0014600938060602856,1.0,saxony,0.003606642051977582,4
4,0.002056968654171162,0.21022318392311534,"April 12, 2025 at 11:34:54 PM",0.0016232439892201003,0.7035326957702637,100.0,50.250264270056505,False,128,0.0036870329496250243,0399,16,0.0020113635834435903,NO_SHARD,246.00500444532736,284.03253922627863,False,0.002207511616087565,1.0,0.003616749837842992,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1932464128,217485160.49712297,0.005174756508946557,torch.float16,241.47066203214794,0,7.948083578521868e-06,19007.504660446055,Germany,False,0.0037691113486200134,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,19438.475272387932,True,0.0019713234920831907,True,0.6976125240325928,Unknown (no config attribute),False,0,128,326.0480365227257,128,7.097524929099228e-06,meta-llama/Llama-3.2-1B,0.0,0.7058615684509277,100.0,2.8837346762549734e-05,0.6,2128609280,16384,True,latency_True_latency_0.2_latency_0.6_latency_False,1609970688,False,112.5,0.005794754209443667,16949970993152,6281.283033757063,0.0017481078949076617,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.570611542838847e-06,pure_generative,True,77936.2185190388,0.6746220588684082,0.005279862405679459,41.5,0399,245.27837559815748,0.021648949588621885,0.006508519874813828,0.001585731931125338,0.015111592367045512,False,128,749275136,112.5,100.0,0,0.7064337730407715,18629.123432207605,4.756849274843677,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.598014860941414e-09,2128609280,0,112.5,16384,NA,0.005399576464552203,0.2,254.19664532547787,2.5472502853337944,20861.1151539972,7.221126712089794e-06,0.0015514360595607283,1.0,saxony,0.004038698230957483,4
4,0.0019659546570396256,0.23568451264154627,"April 12, 2025 at 11:36:42 PM",0.001584693451342901,0.6663951873779297,100.0,44.2267587769893,False,128,0.0034786769496055747,0400,16,0.0017001709092250713,NO_SHARD,264.66213448921485,222.74769903357543,False,0.0019153030161965679,0,0.003094780809155928,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1817665536,243826028.61385345,0.004462976530319127,torch.float16,231.1283092995596,20,6.15450298802312e-06,18099.72662634898,Germany,False,0.0035693956332922827,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18578.38762394711,False,0.0017747856988506348,True,0.6594268083572388,Unknown (no config attribute),False,0,128,370.45445908924296,128,6.407333518418667e-06,meta-llama/Llama-3.2-1B,0.0,0.6700844764709473,100.0,2.4795329504592674e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_20_decoder_temperature_0,1609970688,False,112.5,0.004658841577242774,16949970993152,5528.3448471236625,0.0014254411591255124,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.659348759131857e-06,pure_generative,True,69516.65943751895,0.6346235275268555,0.0050277018406524945,41.5,0400,220.55281983821345,0.019310183177088592,0.005915288540400981,0.0015426175575285021,0.013370099307183025,False,128,749275136,112.5,100.0,0,0.6666040420532227,16066.715509148857,4.242960170747006,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.10128486152599e-09,2128609280,0,112.5,16384,top_k,0.005160663228874198,0,234.77274066514082,2.8941754616347106,16771.829678073987,6.574144239019027e-06,0.0013625363724040654,1.0,saxony,0.00322724591512924,4
4,0.001956110815139607,0.21871787203587642,"April 12, 2025 at 11:38:28 PM",0.0014207591660633625,0.709043025970459,100.0,46.90067927495693,False,128,0.0039194986911508245,0401,16,0.0019059707610959392,NO_SHARD,243.06183666706988,264.3151978624959,False,0.002074247453042029,0.4,0.003770246071747918,0.8,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1930051584,226273290.20337135,0.005225174374998291,torch.float16,276.36728675805796,0,6.269147666498022e-06,19601.760942253062,Germany,False,0.0037074318548313556,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18485.36273658639,False,0.001990530178155599,True,0.7018826007843018,Unknown (no config attribute),False,0,128,349.33395962024787,128,7.018155168064236e-06,meta-llama/Llama-3.2-1B,0.0,0.7063493728637695,100.0,2.6204786355466357e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.8_decoder_temperature_0.4,1609970688,False,112.5,0.005003204517905077,16949970993152,5862.584909369616,0.0013826502565916598,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.285522030513556e-06,pure_generative,True,74909.28769329158,0.6737794876098633,0.005444933595070295,41.6,0401,893.5701589204424,0.02080813547035877,0.005770468952626288,0.0015184167487514058,0.015011461731377018,False,128,749275136,112.5,100.0,0,0.7183585166931152,18810.627749993848,4.572100078936254,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.419434565614057e-09,2128609280,0,112.5,16384,top_p,0.005134822982385108,0,419.32862005201656,2.7291715595331865,18011.53626445828,6.631961490390543e-06,0.0014486427812198596,1.0,saxony,0.00361428511364692,4
4,0.0018610524638977947,0.2369991673537805,"April 12, 2025 at 11:40:08 PM",0.0014274823274354278,0.6641879081726074,100.0,45.40517473896034,False,128,0.0034504466492437658,0402,16,0.0018265237449610625,NO_SHARD,270.4675759039401,288.40988955242,False,0.0017697935295894372,0,0.003385362986066287,0.98,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1813827584,245186096.92674288,0.004794654797115271,torch.float16,362.9203269316764,0,5.876034235847315e-06,17587.055702932303,Germany,False,0.003443824699501885,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17558.578207896182,False,0.0018580389911939028,True,0.6613883972167969,Unknown (no config attribute),False,0,128,360.8399283604464,128,6.043640886608966e-06,meta-llama/Llama-3.2-1B,0.0,0.6679744720458984,99.0,2.351730691452713e-05,0,2128609280,16384,True,decoding_top_p_decoder_top_p_0.98_decoder_temperature_0,1609970688,False,112.5,0.004645737051028841,16949970993152,5675.646842370043,0.0013613095050650375,AMD EPYC 7742 64-Core Processor,1609970688,112.5,5.5218232026652795e-06,pure_generative,True,69131.04456414729,0.6331887245178223,0.004885293250814529,41.7,0402,230.58018618694354,0.019203067934485358,0.005621364781030934,0.0014288029606841517,0.013558185846539894,False,128,749275136,112.5,100.0,0,0.6802024841308594,17260.757269614976,4.219424106698443,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.078534682571262e-09,2128609280,0,112.5,16384,top_p,0.004877382835526717,0,288.094494643745,2.8190619403159873,16724.65338370383,6.075808589405569e-06,0.0014037699878463171,1.0,saxony,0.0032785515117279562,4
4,0.002022038239279267,0.22042772410378855,"April 12, 2025 at 11:41:51 PM",0.001439035118969514,0.6963815689086915,100.0,47.89150324004004,False,128,0.003507544472700186,0403,16,0.002021458832819404,NO_SHARD,309.9441740466533,266.95266645278735,False,0.0019705046091316393,0.8,0.0038207027787826586,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1931264000,228042207.6199785,0.005306362600917191,torch.float16,259.96148896501245,0,6.5993483781222984e-06,17495.547223791782,Germany,False,0.003727151037274723,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18621.384939949865,False,0.0018513690874731887,True,0.6972852945327759,Unknown (no config attribute),False,0,128,342.106613732309,128,5.967379474320154e-06,meta-llama/Llama-3.2-1B,0.0,0.7122631072998047,100.0,2.517783176382266e-05,0,2128609280,16384,True,decoding_greedy_decoder_temperature_0.8,1609970688,False,112.5,0.005307883552380278,16949970993152,5986.437905005005,0.001480581425219498,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.190332391764584e-06,pure_generative,True,74328.21831561252,0.6742029190063477,0.004859874228831051,41.4,0403,270.82165353624424,0.020646727309892372,0.005745448410588323,0.001346362376656543,0.014876101067540226,False,128,749275136,112.5,100.0,0,0.7062935829162598,19102.90536330189,4.536634418677522,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.385153127733496e-09,2128609280,0,112.5,16384,greedy,0.005172606927763852,0,276.91999575017434,2.672707919783664,19108.380788569,6.420771519615621e-06,0.0014794694897427689,1.0,saxony,0.0038207027787826586,4
4,0.001956524694409492,0.21863803425230646,"April 12, 2025 at 11:43:36 PM",0.0014989762550958402,0.7201652526855469,100.0,48.65203271294013,False,128,0.003795153591676703,0404,16,0.0020479980779802903,NO_SHARD,239.5843672789322,258.2240767636241,False,0.0019612156429932525,0.2,0.0036480390295392517,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1969479680,226190694.49318653,0.005155572545008477,torch.float16,279.87866397731904,500,6.840812147542347e-06,19353.70279755623,Germany,False,0.003642409858370499,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,18533.60366130912,False,0.0019640153610209795,True,0.712971568107605,Unknown (no config attribute),False,0,128,336.75879683527177,128,7.156981637660553e-06,meta-llama/Llama-3.2-1B,0.0,0.7245182991027832,100.0,2.7468079542789187e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_500_decoder_temperature_0.2,1609970688,False,112.5,0.005135909422258805,16949970993152,6081.504089117516,0.0014946204247771673,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.633159971391655e-06,pure_generative,True,74936.64154102758,0.6875495910644531,0.00537602855487673,41.6,0404,261.64344854925537,0.020815733761396546,0.006068215016933209,0.0015737179815623675,0.014720050664920548,False,128,749275136,112.5,100.0,0,0.7196531295776367,18560.061162030517,4.573769625306859,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.421048364702389e-09,2128609280,0,112.5,16384,top_k,0.005148223239252533,0,259.8326391422827,2.6309281002755607,18489.273920131698,6.837125786194636e-06,0.0015009003554978338,1.0,saxony,0.0036344481853340938,4
4,0.0020029303056430807,0.22170439457137572,"April 12, 2025 at 11:46:12 PM",0.001256347985126013,0.7220578193664551,98.0,44.558094358973904,False,128,0.0039001003423007052,0406,16,0.0019037933467949309,NO_SHARD,296.1519252006642,264.9200447854536,False,0.00187716371608845,1.0,0.00395963094548013,0.0,text_generation,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,pytorch,1990201344,229362979.55561182,0.00534503522645517,torch.float16,310.7729457188909,200,6.086666033423142e-06,18927.809687137655,Germany,False,0.003665126820988185,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",128,17739.307987710778,False,0.002036191169518097,True,0.7123070955276489,Unknown (no config attribute),False,0,128,367.6997464928681,128,6.277382978991789e-06,meta-llama/Llama-3.2-1B,0.0,0.7208347320556641,100.0,2.481916529456921e-05,0,2128609280,16384,True,decoding_top_k_decoder_top_k_200_decoder_temperature_1.0,1609970688,False,112.5,0.004997488769641504,16949970993152,5569.761794871738,0.001276723576312179,AMD EPYC 7742 64-Core Processor,1609970688,112.5,6.344370254469146e-06,pure_generative,True,73900.20406079646,0.694786548614502,0.005257724913093793,41.6,0406,372.12869972315406,0.02052783446133235,0.005263478659972861,0.001351347187814099,0.015239536636064921,False,128,749275136,112.5,100.0,0,0.7115492820739746,19242.126815238615,4.510510501757596,DistributedType.MULTI_GPU,16949970993152,112.5,0.0,4 x NVIDIA A100-PCIE-40GB,4.3599015060647045e-09,2128609280,0,112.5,16384,top_k,0.0049275855521418825,0,310.99340385704073,2.872654269475532,17990.959570709412,6.110746027685136e-06,0.0013790599107205705,1.0,saxony,0.0037146785272959004,4
